order_item_id	meta_key	meta_value
10949	_line_tax	0
10949	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10949	_line_total	-1460.7
10949	_tax_class	0
10949	_tax_status	taxable
10950	_default	no
10950	_fs_integration	no
10950	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:8:"Priority";s:18:"method_description";s:69:"Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:28";s:5:"title";s:8:"Priority";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
10950	cost	390
10950	description	Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch
10950	instance_id	28
10950	Items	Instant Whitening Paint For Teeth: 2X Tooth Paint for a Radiant Smile &times; 1
10950	method_id	flexible_shipping_single
10950	taxes	a:1:{s:5:"total";a:0:{}}
10950	total_tax	0
10954	_line_subtotal	1718
10954	_line_subtotal_tax	0
10954	_line_tax	0
10954	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10954	_line_total	1718
10954	_product_id	731509
10954	_qty	1
10954	_tax_class	
10954	_variation_id	0
10955	_fee_amount	-42.16
10955	_last_added_fee	2% discount
10955	_line_tax	0
10955	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10955	_line_total	-42.16
10955	_tax_class	0
10955	_tax_status	taxable
10956	_default	no
10956	_fs_integration	no
10956	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:8:"Priority";s:18:"method_description";s:69:"Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:28";s:5:"title";s:8:"Priority";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
10956	cost	390
10956	description	Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch
10956	instance_id	28
10956	Items	3-in-1 Smart Robot Vacuum Cleaner: Powerful 1800Pa Suction, Multifunctional Wet/Dry Cleaning &times; 1
10956	method_id	flexible_shipping_single
10956	taxes	a:1:{s:5:"total";a:0:{}}
10956	total_tax	0
10957	_line_subtotal	1752.5
10957	_line_subtotal_tax	0
10957	_line_tax	0
10957	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10957	_line_total	1752.5
10957	_product_id	450172
10957	_qty	1
10957	_tax_class	
10957	_variation_id	0
10958	_fee_amount	295
10958	_line_tax	0
10958	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10958	_line_total	295
10958	_tax_class	0
10958	_tax_status	taxable
10959	_fee_amount	-42.86
10959	_last_added_fee	2% discount
10959	_line_tax	0
10959	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10959	_line_total	-42.86
10959	_tax_class	0
10959	_tax_status	taxable
10960	_fee_amount	-1928.7
10960	_line_tax	0
10960	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10960	_line_total	-1928.7
10960	_tax_class	0
10960	_tax_status	taxable
10961	_default	no
10961	_fs_integration	no
10961	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:8:"Priority";s:18:"method_description";s:69:"Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:28";s:5:"title";s:8:"Priority";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
10961	cost	390
10961	description	Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch
10961	instance_id	28
10961	Items	Silicone Thermal Compound 4.0W Conductive For CPU GPU Chipset Notebook PC &times; 1
10961	method_id	flexible_shipping_single
10961	taxes	a:1:{s:5:"total";a:0:{}}
10961	total_tax	0
10968	_line_subtotal	495
10968	_line_subtotal_tax	0
10968	_line_tax	0
10968	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10968	_line_total	495
10968	_product_id	764697
10968	_qty	1
10968	_tax_class	
10968	_variation_id	0
10969	_fee_amount	-11.8
10969	_last_added_fee	2% discount
10969	_line_tax	0
10969	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10969	_line_total	-11.8
10969	_tax_class	0
10969	_tax_status	taxable
10970	_default	no
10970	_fs_integration	no
10970	_fs_method	a:23:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Economy";s:18:"method_description";s:11:"By road/sea";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";i:0;s:0:"";i:1;s:0:"";s:15:"id_for_shipping";s:27:"flexible_shipping_single:32";s:5:"title";s:7:"Economy";}
10970	cost	95
10970	description	By road/sea
10970	instance_id	32
10970	Items	All Natural Organic Blue Lotus Nymphaea Caerulea Dried Herbal Tea Flower, 13G &times; 1
10970	method_id	flexible_shipping_single
10970	taxes	a:1:{s:5:"total";a:0:{}}
10970	total_tax	0
10971	_line_subtotal	3742.5
10971	_line_subtotal_tax	0
10971	_line_tax	0
10971	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10971	_line_total	3742.5
10971	_product_id	824261
10971	_qty	3
10971	_tax_class	
10971	_variation_id	0
10972	_fee_amount	-78.46
10972	_last_added_fee	2% discount
10972	_line_tax	0
10972	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10972	_line_total	-78.46
10972	_tax_class	0
10972	_tax_status	taxable
10973	_default	no
10973	_fs_integration	no
10973	_fs_method	a:23:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Economy";s:18:"method_description";s:11:"By road/sea";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";i:0;s:0:"";i:1;s:0:"";s:15:"id_for_shipping";s:27:"flexible_shipping_single:32";s:5:"title";s:7:"Economy";}
10973	cost	180
10973	description	By road/sea
10973	instance_id	32
10973	Items	SAMAHAN Ayurveda Herbal Tea: Sri Lankan Natural Health Elixir for Optimal Well-being &times; 3
10973	method_id	flexible_shipping_single
10973	taxes	a:1:{s:5:"total";a:0:{}}
10973	total_tax	0
10974	_line_subtotal	1185
10974	_line_subtotal_tax	0
10974	_line_tax	0
10974	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10974	_line_total	1185
10974	_product_id	284507
10974	_qty	1
10974	_tax_class	
10974	_variation_id	0
10975	_fee_amount	295
10975	_line_tax	0
10975	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10975	_line_total	295
10975	_tax_class	0
10975	_tax_status	taxable
10976	_fee_amount	-31.5
10976	_last_added_fee	2% discount
10976	_line_tax	0
10976	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10976	_line_total	-31.5
10976	_tax_class	0
10976	_tax_status	taxable
10977	_fee_amount	-1417.5
10977	_line_tax	0
10977	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10977	_line_total	-1417.5
10977	_tax_class	0
10977	_tax_status	taxable
10978	_default	no
10978	_fs_integration	no
10978	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:8:"Priority";s:18:"method_description";s:69:"Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:28";s:5:"title";s:8:"Priority";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
10978	cost	390
10978	description	Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch
10978	instance_id	28
10978	Items	Head Meridian Massage Comb Acupuncture Therapy Hair Gua Sha Massager Tool Wood &times; 1
10978	method_id	flexible_shipping_single
10978	taxes	a:1:{s:5:"total";a:0:{}}
10978	total_tax	0
10979	_line_subtotal	1918
10979	_line_subtotal_tax	0
10979	_line_tax	0
10979	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10979	_line_total	1918
10979	_product_id	679569
10979	_qty	1
10979	_tax_class	
10979	_variation_id	0
10980	_fee_amount	-46.16
10980	_last_added_fee	2% discount
10980	_line_tax	0
10980	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10980	_line_total	-46.16
10980	_tax_class	0
10980	_tax_status	taxable
10981	_default	no
10981	_fs_integration	no
10981	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:8:"Priority";s:18:"method_description";s:69:"Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:28";s:5:"title";s:8:"Priority";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
10981	cost	390
10981	description	Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch
10981	instance_id	28
10981	Items	Pure Seaweed Alga Mask Whitening Moisturizing Acne Remove Hyrdating Face Mask &times; 1
10981	method_id	flexible_shipping_single
10981	taxes	a:1:{s:5:"total";a:0:{}}
10981	total_tax	0
10988	_line_subtotal	200
10988	_line_subtotal_tax	0
10988	_line_tax	0
10988	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10988	_line_total	200
10988	_product_id	763901
10988	_qty	1
10988	_tax_class	
10988	_variation_id	0
10989	_default	no
10989	_fs_integration	no
10989	_fs_method	a:23:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Economy";s:18:"method_description";s:11:"By road/sea";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";i:0;s:0:"";i:1;s:0:"";s:15:"id_for_shipping";s:27:"flexible_shipping_single:32";s:5:"title";s:7:"Economy";}
10989	cost	95
10989	description	By road/sea
10989	instance_id	32
10989	Items	Hanbee Tea Pac 1pac: Premium Japanese Green Tea Matcha Powder PG007 &times; 1
10989	method_id	flexible_shipping_single
10989	taxes	a:1:{s:5:"total";a:0:{}}
10989	total_tax	0
10990	_line_subtotal	5162.5
10990	_line_subtotal_tax	0
10990	_line_tax	0
10990	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10990	_line_total	5162.5
10990	_product_id	1069396
10990	_qty	5
10990	_tax_class	
10990	_variation_id	0
10991	_fee_amount	-106.86
10991	_last_added_fee	2% discount
10991	_line_tax	0
10991	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10991	_line_total	-106.86
10991	_tax_class	0
10991	_tax_status	taxable
10992	_default	no
10992	_fs_integration	no
10992	_fs_method	a:23:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Economy";s:18:"method_description";s:11:"By road/sea";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";i:0;s:0:"";i:1;s:0:"";s:15:"id_for_shipping";s:27:"flexible_shipping_single:32";s:5:"title";s:7:"Economy";}
10992	cost	180
10992	description	By road/sea
10992	instance_id	32
10992	Items	Purifying Exfoliating Gel: Exfoliate and Purify for Radiant and Smooth Skin &times; 5
10992	method_id	flexible_shipping_single
10992	taxes	a:1:{s:5:"total";a:0:{}}
10992	total_tax	0
10993	_line_subtotal	735
10993	_line_subtotal_tax	0
10993	_line_tax	0
10993	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10993	_line_total	735
10993	_product_id	828687
10993	_qty	1
10993	_tax_class	
10993	_variation_id	0
10994	_fee_amount	-16.6
10994	_last_added_fee	2% discount
10994	_line_tax	0
10994	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10994	_line_total	-16.6
10994	_tax_class	0
10994	_tax_status	taxable
10995	_default	no
10995	_fs_integration	no
10995	_fs_method	a:23:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Economy";s:18:"method_description";s:11:"By road/sea";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";i:0;s:0:"";i:1;s:0:"";s:15:"id_for_shipping";s:27:"flexible_shipping_single:32";s:5:"title";s:7:"Economy";}
10995	cost	95
10995	description	By road/sea
10995	instance_id	32
10995	Items	Exceptional 40mm Headphone Speaker Pair for Enhanced Audio Experiences &times; 1
10995	method_id	flexible_shipping_single
10995	taxes	a:1:{s:5:"total";a:0:{}}
10995	total_tax	0
10996	_line_subtotal	898
10996	_line_subtotal_tax	0
10996	_line_tax	0
10996	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10996	_line_total	898
10996	_product_id	760817
10996	_qty	1
10996	_tax_class	
10996	_variation_id	0
10997	_fee_amount	295
10997	_line_tax	0
10997	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10997	_line_total	295
10997	_tax_class	0
10997	_tax_status	taxable
10998	_fee_amount	-25.76
10998	_last_added_fee	2% discount
10998	_line_tax	0
10998	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10998	_line_total	-25.76
10998	_tax_class	0
10998	_tax_status	taxable
10999	_fee_amount	-1159.2
10999	_line_tax	0
10999	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10999	_line_total	-1159.2
10999	_tax_class	0
10999	_tax_status	taxable
11000	_default	no
11000	_fs_integration	no
11000	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:8:"Priority";s:18:"method_description";s:69:"Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:28";s:5:"title";s:8:"Priority";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
11000	cost	390
11000	description	Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch
11000	instance_id	28
11000	Items	Wild Black Goji Berries: Potent Antioxidant Superfood for Health and Vitality &times; 1
11000	method_id	flexible_shipping_single
11000	taxes	a:1:{s:5:"total";a:0:{}}
11000	total_tax	0
11004	_line_subtotal	4998
11004	_line_subtotal_tax	0
11004	_line_tax	0
11004	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
